#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 10 03 11 18  10  1.5  1.5    MM    MM    MM  MM 1020.8  17.1  20.4    MM   MM   MM    MM
2023 10 03 11 12 350  1.5  2.1    MM    MM    MM  MM 1020.8  17.0  20.4    MM   MM   MM    MM
2023 10 03 11 06  10  1.5  2.1    MM    MM    MM  MM 1020.7  17.0  20.4    MM   MM   MM    MM
2023 10 03 11 00 350  1.5  2.1    MM    MM    MM  MM 1020.7  17.0  20.4    MM   MM +1.1    MM
2023 10 03 10 54 350  2.1  2.1    MM    MM    MM  MM 1020.6  17.0  20.4    MM   MM   MM    MM
2023 10 03 10 48 340  2.1  2.6    MM    MM    MM  MM 1020.5  17.0  20.4    MM   MM   MM    MM
2023 10 03 10 42 360  1.5  2.1    MM    MM    MM  MM 1020.5  17.2  20.4    MM   MM   MM    MM
2023 10 03 10 36 360  1.5  2.1    MM    MM    MM  MM 1020.5  17.1  20.4    MM   MM   MM    MM
2023 10 03 10 30 350  1.5  2.1    MM    MM    MM  MM 1020.5  17.2  20.4    MM   MM   MM    MM
2023 10 03 10 24 350  2.1  2.6    MM    MM    MM  MM 1020.4  17.2  20.4    MM   MM   MM    MM
2023 10 03 10 18 360  2.1  2.1    MM    MM    MM  MM 1020.4  17.3  20.4    MM   MM   MM    MM
2023 10 03 10 12  10  1.5  2.1    MM    MM    MM  MM 1020.5  17.2  20.5    MM   MM   MM    MM
2023 10 03 10 06  10  2.1  2.1    MM    MM    MM  MM 1020.5  17.1  20.5    MM   MM   MM    MM
2023 10 03 10 00  10  1.5  2.1    MM    MM    MM  MM 1020.5  17.1  20.5    MM   MM +0.8    MM
2023 10 03 09 54  10  2.1  2.1    MM    MM    MM  MM 1020.4  16.9  20.5    MM   MM   MM    MM
2023 10 03 09 48  10  2.1  2.1    MM    MM    MM  MM 1020.3  17.0  20.5    MM   MM   MM    MM
2023 10 03 09 42  10  2.1  2.1    MM    MM    MM  MM 1020.2  17.2  20.5    MM   MM   MM    MM
2023 10 03 09 36  10  2.1  2.1    MM    MM    MM  MM 1020.1  17.2  20.5    MM   MM   MM    MM
2023 10 03 09 30  10  1.5  2.1    MM    MM    MM  MM 1020.1  17.2  20.5    MM   MM   MM    MM
2023 10 03 09 24  20  1.5  1.5    MM    MM    MM  MM 1020.1  17.1  20.5    MM   MM   MM    MM
2023 10 03 09 18 360  1.5  2.1    MM    MM    MM  MM 1020.0  17.0  20.5    MM   MM   MM    MM
2023 10 03 09 12  10  1.5  1.5    MM    MM    MM  MM 1020.0  17.1  20.5    MM   MM   MM    MM
2023 10 03 09 06  30  1.5  2.1    MM    MM    MM  MM 1019.9  17.2  20.5    MM   MM   MM    MM
2023 10 03 09 00 350  1.5  1.5    MM    MM    MM  MM 1019.9  17.1  20.5    MM   MM -0.0    MM
2023 10 03 08 54 360  1.5  1.5    MM    MM    MM  MM 1019.8  17.2  20.5    MM   MM   MM    MM
2023 10 03 08 48 360  1.5  1.5    MM    MM    MM  MM 1019.8  17.3  20.5    MM   MM   MM    MM
2023 10 03 08 42  10  1.5  1.5    MM    MM    MM  MM 1019.8  17.4  20.5    MM   MM   MM    MM
2023 10 03 08 36  10  1.5  1.5    MM    MM    MM  MM 1019.7  17.6  20.5    MM   MM   MM    MM
2023 10 03 08 30 360  1.0  1.5    MM    MM    MM  MM 1019.7  17.6  20.5    MM   MM   MM    MM
2023 10 03 08 24 360  1.0  1.0    MM    MM    MM  MM 1019.7  17.7  20.5    MM   MM   MM    MM
2023 10 03 08 18 360  1.0  1.0    MM    MM    MM  MM 1019.7  17.6    MM    MM   MM   MM    MM
2023 10 03 08 12 360  1.0  1.0    MM    MM    MM  MM 1019.6  17.6    MM    MM   MM   MM    MM
2023 10 03 08 06 350  1.0  1.5    MM    MM    MM  MM 1019.6  17.6    MM    MM   MM   MM    MM
2023 10 03 08 00 340  1.0  1.5    MM    MM    MM  MM 1019.6  17.9  20.5    MM   MM -0.5    MM
2023 10 03 07 54  10  0.5  1.0    MM    MM    MM  MM 1019.6  18.1  20.5    MM   MM   MM    MM
2023 10 03 07 48 360  0.5  1.0    MM    MM    MM  MM 1019.6  18.0  20.5    MM   MM   MM    MM
2023 10 03 07 42  30  1.0  1.0    MM    MM    MM  MM 1019.6  18.1  20.6    MM   MM   MM    MM
2023 10 03 07 36  10  1.0  1.0    MM    MM    MM  MM 1019.5  18.0  20.6    MM   MM   MM    MM
2023 10 03 07 30 360  1.0  1.0    MM    MM    MM  MM 1019.6  18.0  20.6    MM   MM   MM    MM
2023 10 03 07 24  20  1.0  1.0    MM    MM    MM  MM 1019.7  18.0  20.6    MM   MM   MM    MM
2023 10 03 07 18  10  0.5  1.0    MM    MM    MM  MM 1019.6  18.0  20.6    MM   MM   MM    MM
2023 10 03 07 12  10  1.0  1.5    MM    MM    MM  MM 1019.6  18.4  20.6    MM   MM   MM    MM
2023 10 03 07 06 350  1.0  1.0    MM    MM    MM  MM 1019.7  19.2  20.6    MM   MM   MM    MM
2023 10 03 07 00  MM  0.0  1.0    MM    MM    MM  MM 1019.7  19.4  20.6    MM   MM -0.7    MM
2023 10 03 06 54  80  1.0  1.5    MM    MM    MM  MM 1019.8  19.3  20.6    MM   MM   MM    MM
2023 10 03 06 48  90  1.0  1.5    MM    MM    MM  MM 1019.8  19.3  20.6    MM   MM   MM    MM
2023 10 03 06 42  70  0.5  1.0    MM    MM    MM  MM 1019.8  19.3  20.6    MM   MM   MM    MM
2023 10 03 06 36  90  1.0  1.5    MM    MM    MM  MM 1019.8  19.1  20.6    MM   MM   MM    MM
2023 10 03 06 30  90  1.5  2.1    MM    MM    MM  MM 1019.9  19.1  20.6    MM   MM   MM    MM
2023 10 03 06 24 100  1.0  1.5    MM    MM    MM  MM 1019.9  19.1  20.6    MM   MM   MM    MM
2023 10 03 06 18  90  1.0  1.5    MM    MM    MM  MM 1019.9  19.2  20.6    MM   MM   MM    MM
2023 10 03 06 12 100  1.5  2.1    MM    MM    MM  MM 1020.0  19.1  20.6    MM   MM   MM    MM
2023 10 03 06 06 100  1.5  2.1    MM    MM    MM  MM 1020.0  19.1  20.6    MM   MM   MM    MM
2023 10 03 06 00 100  1.0  1.5    MM    MM    MM  MM 1020.1  19.3  20.7    MM   MM -0.5    MM
2023 10 03 05 54  70  1.0  1.5    MM    MM    MM  MM 1020.1  19.4  20.7    MM   MM   MM    MM
2023 10 03 05 48  70  1.0  1.5    MM    MM    MM  MM 1020.2  19.4  20.7    MM   MM   MM    MM
2023 10 03 05 42  80  0.5  1.0    MM    MM    MM  MM 1020.2  19.4  20.7    MM   MM   MM    MM
2023 10 03 05 36  90  1.0  1.5    MM    MM    MM  MM 1020.2  19.2  20.7    MM   MM   MM    MM
2023 10 03 05 30 100  1.5  2.6    MM    MM    MM  MM 1020.2  19.1  20.7    MM   MM   MM    MM
2023 10 03 05 24 100  1.0  2.1    MM    MM    MM  MM 1020.2  19.1  20.7    MM   MM   MM    MM
2023 10 03 05 18 100  1.0  1.5    MM    MM    MM  MM 1020.2  19.2  20.7    MM   MM   MM    MM
2023 10 03 05 12  90  1.5  2.1    MM    MM    MM  MM 1020.2  19.1  20.7    MM   MM   MM    MM
2023 10 03 05 06 100  1.0  1.5    MM    MM    MM  MM 1020.1  19.1  20.7    MM   MM   MM    MM
2023 10 03 05 00 110  1.0  1.5    MM    MM    MM  MM 1020.1  19.1  20.7    MM   MM -0.5    MM
2023 10 03 04 54 100  1.0  1.5    MM    MM    MM  MM 1020.1  19.2  20.7    MM   MM   MM    MM
2023 10 03 04 48  90  1.0  1.5    MM    MM    MM  MM 1020.0  19.3  20.7    MM   MM   MM    MM
2023 10 03 04 42 100  1.5  1.5    MM    MM    MM  MM 1020.0  19.3  20.8    MM   MM   MM    MM
2023 10 03 04 36 100  1.5  2.1    MM    MM    MM  MM 1020.1  19.4  20.8    MM   MM   MM    MM
2023 10 03 04 30 100  1.5  2.1    MM    MM    MM  MM 1020.1  19.4  20.8    MM   MM   MM    MM
2023 10 03 04 24 100  2.6  4.1    MM    MM    MM  MM 1020.2  19.3  20.8    MM   MM   MM    MM
2023 10 03 04 18 100  2.1  2.6    MM    MM    MM  MM 1020.3  19.3  20.8    MM   MM   MM    MM
2023 10 03 04 12 100  1.5  2.1    MM    MM    MM  MM 1020.3  19.2  20.8    MM   MM   MM    MM
2023 10 03 04 06 110  1.5  2.1    MM    MM    MM  MM 1020.3  19.3  20.8    MM   MM   MM    MM
2023 10 03 04 00 100  1.0  1.5    MM    MM    MM  MM 1020.4  19.3  20.8    MM   MM -0.3    MM
2023 10 03 03 54  90  0.5  1.5    MM    MM    MM  MM 1020.4  19.4  20.8    MM   MM   MM    MM
2023 10 03 03 48 100  1.5  2.6    MM    MM    MM  MM 1020.4  19.4  20.8    MM   MM   MM    MM
2023 10 03 03 42 100  1.5  2.1    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 03 36 100  2.1  2.6    MM    MM    MM  MM 1020.5  19.5  20.8    MM   MM   MM    MM
2023 10 03 03 30 100  1.5  2.6    MM    MM    MM  MM 1020.5  19.5  20.8    MM   MM   MM    MM
2023 10 03 03 24 110  2.6  3.6    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 03 18 100  2.1  3.1    MM    MM    MM  MM 1020.5  19.5  20.8    MM   MM   MM    MM
2023 10 03 03 12  90  2.1  2.6    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 03 06  90  2.1  2.6    MM    MM    MM  MM 1020.6  19.5  20.8    MM   MM   MM    MM
2023 10 03 03 00 100  2.1  3.1    MM    MM    MM  MM 1020.6  19.4  20.8    MM   MM +0.0    MM
2023 10 03 02 54  90  1.5  2.6    MM    MM    MM  MM 1020.6  19.5  20.8    MM   MM   MM    MM
2023 10 03 02 48  90  2.1  3.1    MM    MM    MM  MM 1020.6  19.5  20.8    MM   MM   MM    MM
2023 10 03 02 42  90  1.5  2.6    MM    MM    MM  MM 1020.5  19.5  20.8    MM   MM   MM    MM
2023 10 03 02 36  90  1.5  2.1    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 02 30  90  1.5  2.6    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 02 24  90  2.1  2.6    MM    MM    MM  MM 1020.5  19.4  20.8    MM   MM   MM    MM
2023 10 03 02 18 100  1.5  2.6    MM    MM    MM  MM 1020.5  19.4  20.9    MM   MM   MM    MM
2023 10 03 02 12 100  1.5  2.1    MM    MM    MM  MM 1020.6  19.4  20.9    MM   MM   MM    MM
2023 10 03 02 06  80  1.5  2.1    MM    MM    MM  MM 1020.6  19.6  20.9    MM   MM   MM    MM
2023 10 03 02 00  80  1.5  2.1    MM    MM    MM  MM 1020.6  19.6  20.9    MM   MM +0.3    MM
2023 10 03 01 54 100  2.6  3.6    MM    MM    MM  MM 1020.6  19.5  20.9    MM   MM   MM    MM
2023 10 03 01 48 100  3.6  4.6    MM    MM    MM  MM 1020.6  19.3  20.9    MM   MM   MM    MM
2023 10 03 01 42 100  2.6  4.1    MM    MM    MM  MM 1020.7  19.4  20.9    MM   MM   MM    MM
2023 10 03 01 36 100  3.1  4.1    MM    MM    MM  MM 1020.7  19.4  20.9    MM   MM   MM    MM
2023 10 03 01 30 100  2.1  3.6    MM    MM    MM  MM 1020.7  19.4  20.9    MM   MM   MM    MM
2023 10 03 01 24  90  2.6  3.6    MM    MM    MM  MM 1020.7  19.4  20.9    MM   MM   MM    MM
2023 10 03 01 18 100  3.6  5.1    MM    MM    MM  MM 1020.7  19.4  20.9    MM   MM   MM    MM
2023 10 03 01 12 100  3.6  4.6    MM    MM    MM  MM 1020.7  19.4  21.0    MM   MM   MM    MM
2023 10 03 01 06 100  3.6  5.1    MM    MM    MM  MM 1020.7  19.5  21.1    MM   MM   MM    MM
2023 10 03 01 00  90  2.6  4.1    MM    MM    MM  MM 1020.7  19.6  21.1    MM   MM +0.7    MM
2023 10 03 00 54  90  3.6  4.6    MM    MM    MM  MM 1020.7  19.5  21.0    MM   MM   MM    MM
2023 10 03 00 48  90  3.6  5.1    MM    MM    MM  MM 1020.6  19.6  21.0    MM   MM   MM    MM
2023 10 03 00 42  90  2.6  3.6    MM    MM    MM  MM 1020.6  19.7  21.0    MM   MM   MM    MM
2023 10 03 00 36 100  3.1  4.1    MM    MM    MM  MM 1020.6  19.7  21.0    MM   MM   MM    MM
2023 10 03 00 30  90  3.6  5.1    MM    MM    MM  MM 1020.5  19.6  21.0    MM   MM   MM    MM
2023 10 03 00 24  90  3.1  4.6    MM    MM    MM  MM 1020.5  19.6  21.0    MM   MM   MM    MM
2023 10 03 00 18  90  2.6  4.1    MM    MM    MM  MM 1020.5  19.8  21.0    MM   MM   MM    MM
2023 10 03 00 12 100  4.1  5.1    MM    MM    MM  MM 1020.5  19.8  21.0    MM   MM   MM    MM
2023 10 03 00 06 100  2.6  3.6    MM    MM    MM  MM 1020.5  19.9  21.0    MM   MM   MM    MM
2023 10 03 00 00  90  3.1  5.1    MM    MM    MM  MM 1020.5  19.8  21.0    MM   MM +0.6    MM
2023 10 02 23 54  90  3.6  4.6    MM    MM    MM  MM 1020.5  19.8  21.0    MM   MM   MM    MM
2023 10 02 23 48 100  3.1  3.6    MM    MM    MM  MM 1020.4  19.9  21.1    MM   MM   MM    MM
2023 10 02 23 42  90  3.1  4.6    MM    MM    MM  MM 1020.4  20.0  21.1    MM   MM   MM    MM
2023 10 02 23 36  90  3.1  4.6    MM    MM    MM  MM 1020.4  20.0  21.1    MM   MM   MM    MM
2023 10 02 23 30  90  2.6  3.6    MM    MM    MM  MM 1020.3  20.1  21.1    MM   MM   MM    MM
2023 10 02 23 24  80  2.6  3.1    MM    MM    MM  MM 1020.3  20.1  21.1    MM   MM   MM    MM
2023 10 02 23 00  80  2.6  3.1    MM    MM    MM  MM 1020.3  20.3  21.1    MM   MM +0.3    MM
2023 10 02 22 54  80  2.1  3.1    MM    MM    MM  MM 1020.2  20.3  21.2    MM   MM   MM    MM
2023 10 02 22 48  90  2.1  2.6    MM    MM    MM  MM 1020.1  20.4  21.2    MM   MM   MM    MM
2023 10 02 22 42  80  1.5  2.6    MM    MM    MM  MM 1020.1  20.6  21.2    MM   MM   MM    MM
2023 10 02 22 36  80  2.1  2.6    MM    MM    MM  MM 1020.1  20.6  21.2    MM   MM   MM    MM
2023 10 02 22 30  80  2.6  3.1    MM    MM    MM  MM     MM  20.7  21.2    MM   MM   MM    MM
2023 10 02 22 24  70  2.1  2.6    MM    MM    MM  MM     MM  20.9  21.2    MM   MM   MM    MM
2023 10 02 22 18  80  1.5  2.6    MM    MM    MM  MM 1020.0  21.0  21.2    MM   MM   MM    MM
2023 10 02 22 12  90  2.6  3.1    MM    MM    MM  MM 1020.0  21.2  21.2    MM   MM   MM    MM
2023 10 02 22 06  90  2.6  3.1    MM    MM    MM  MM 1020.0  21.3  21.2    MM   MM   MM    MM
2023 10 02 22 00  70  1.5  2.1    MM    MM    MM  MM 1020.0  21.5  21.2    MM   MM +0.0    MM
2023 10 02 21 54  70  2.1  3.1    MM    MM    MM  MM 1020.0  21.5  21.2    MM   MM   MM    MM
2023 10 02 21 48  80  1.5  2.1    MM    MM    MM  MM 1020.1  21.6  21.2    MM   MM   MM    MM
2023 10 02 21 42  80  2.1  2.6    MM    MM    MM  MM 1020.1  21.7  21.2    MM   MM   MM    MM
2023 10 02 21 36  60  1.0  1.5    MM    MM    MM  MM 1020.1  21.8  21.1    MM   MM   MM    MM
2023 10 02 21 30  80  2.1  3.6    MM    MM    MM  MM 1020.0  21.8  21.1    MM   MM   MM    MM
2023 10 02 21 24  70  2.1  3.1    MM    MM    MM  MM 1020.0  21.7  21.1    MM   MM   MM    MM
2023 10 02 21 18  80  2.1  3.1    MM    MM    MM  MM 1020.0  22.1  21.1    MM   MM   MM    MM
2023 10 02 21 12  60  2.1  3.6    MM    MM    MM  MM 1020.0  21.8  21.0    MM   MM   MM    MM
2023 10 02 21 06  70  2.6  4.6    MM    MM    MM  MM 1020.0  21.7  21.0    MM   MM   MM    MM
2023 10 02 21 00  70  3.1  4.6    MM    MM    MM  MM 1019.9  21.6  21.0    MM   MM +0.0    MM
2023 10 02 20 54  70  3.1  4.1    MM    MM    MM  MM 1019.9  21.7  21.0    MM   MM   MM    MM
2023 10 02 20 48  70  3.6  4.6    MM    MM    MM  MM 1019.9  21.9  21.0    MM   MM   MM    MM
2023 10 02 20 42  70  4.1  5.7    MM    MM    MM  MM 1020.0  21.9  21.0    MM   MM   MM    MM
2023 10 02 20 36  60  2.1  4.1    MM    MM    MM  MM 1020.0  22.8  21.0    MM   MM   MM    MM
2023 10 02 20 30  80  1.5  2.6    MM    MM    MM  MM 1020.0  22.8  21.0    MM   MM   MM    MM
2023 10 02 20 24  70  2.1  3.1    MM    MM    MM  MM 1020.0  22.6  20.9    MM   MM   MM    MM
2023 10 02 20 18  50  2.1  4.6    MM    MM    MM  MM 1020.0  22.4  20.9    MM   MM   MM    MM
2023 10 02 20 12  70  2.6  4.6    MM    MM    MM  MM 1020.1  22.4  20.9    MM   MM   MM    MM
2023 10 02 20 06  70  2.1  3.6    MM    MM    MM  MM 1020.0  22.6  20.9    MM   MM   MM    MM
2023 10 02 20 00  40  2.6  4.6    MM    MM    MM  MM 1020.0  22.5  20.8    MM   MM -0.4    MM
2023 10 02 19 54  80  3.1  4.6    MM    MM    MM  MM 1020.1  22.6  20.8    MM   MM   MM    MM
2023 10 02 19 48  70  2.6  5.1    MM    MM    MM  MM 1020.1  22.7  20.7    MM   MM   MM    MM
2023 10 02 19 42  70  2.1  4.1    MM    MM    MM  MM 1020.0  22.8  20.6    MM   MM   MM    MM
2023 10 02 19 36  50  2.1  4.1    MM    MM    MM  MM 1020.1  22.1  20.7    MM   MM   MM    MM
2023 10 02 19 30  20  3.1  5.1    MM    MM    MM  MM 1020.1  21.8  20.7    MM   MM   MM    MM
2023 10 02 19 24  20  3.1  4.6    MM    MM    MM  MM 1020.1  21.9  20.6    MM   MM   MM    MM
2023 10 02 19 18  30  3.1  4.1    MM    MM    MM  MM 1020.2  22.2  20.6    MM   MM   MM    MM
2023 10 02 19 12  20  4.6  6.2    MM    MM    MM  MM 1020.2  21.9  20.6    MM   MM   MM    MM
2023 10 02 19 06  30  2.6  5.1    MM    MM    MM  MM 1020.1  22.3  20.6    MM   MM   MM    MM
2023 10 02 19 00  80  2.6  4.6    MM    MM    MM  MM 1020.1  22.4  20.6    MM   MM -0.3    MM
2023 10 02 18 54  50  2.1  4.1    MM    MM    MM  MM 1020.1  21.7  20.6    MM   MM   MM    MM
2023 10 02 18 48  20  3.1  4.1    MM    MM    MM  MM 1020.1  21.2  20.6    MM   MM   MM    MM
2023 10 02 18 42  10  3.6  4.6    MM    MM    MM  MM 1020.0  21.1  20.5    MM   MM   MM    MM
2023 10 02 18 36  10  3.6  4.6    MM    MM    MM  MM 1020.0  21.0  20.5    MM   MM   MM    MM
2023 10 02 18 30  20  3.6  4.6    MM    MM    MM  MM 1020.0  20.8  20.5    MM   MM   MM    MM
2023 10 02 18 24  10  4.6  5.1    MM    MM    MM  MM 1020.0  20.7  20.4    MM   MM   MM    MM
2023 10 02 18 18  10  4.6  5.7    MM    MM    MM  MM 1020.0  20.6  20.4    MM   MM   MM    MM
2023 10 02 18 12  10  5.1  6.2    MM    MM    MM  MM 1020.0  20.5  20.4    MM   MM   MM    MM
2023 10 02 18 06  10  5.1  6.2    MM    MM    MM  MM 1020.0  20.6  20.3    MM   MM   MM    MM
2023 10 02 18 00  10  4.6  5.7    MM    MM    MM  MM 1020.1  20.7  20.3    MM   MM +0.0    MM
2023 10 02 17 54  10  4.1  5.1    MM    MM    MM  MM 1020.1  20.9  20.2    MM   MM   MM    MM
2023 10 02 17 48  10  4.1  5.7    MM    MM    MM  MM 1020.1  21.2  20.2    MM   MM   MM    MM
2023 10 02 17 42  20  3.6  5.7    MM    MM    MM  MM 1020.2  20.9  20.2    MM   MM   MM    MM
2023 10 02 17 36  20  4.1  6.2    MM    MM    MM  MM 1020.2  20.9  20.2    MM   MM   MM    MM
2023 10 02 17 30  20  4.6  6.2    MM    MM    MM  MM 1020.2  20.7  20.2    MM   MM   MM    MM
2023 10 02 17 24  10  4.6  5.7    MM    MM    MM  MM 1020.3  20.5  20.2    MM   MM   MM    MM
2023 10 02 17 18  20  4.1  5.7    MM    MM    MM  MM 1020.3  20.7  20.2    MM   MM   MM    MM
2023 10 02 17 12  30  3.6  5.7    MM    MM    MM  MM 1020.4  20.7  20.2    MM   MM   MM    MM
2023 10 02 17 06  20  4.1  5.7    MM    MM    MM  MM 1020.3  20.7  20.2    MM   MM   MM    MM
2023 10 02 17 00  20  4.6  6.7    MM    MM    MM  MM 1020.4  20.6  20.2    MM   MM -0.0    MM
2023 10 02 16 54  20  3.6  5.1    MM    MM    MM  MM 1020.4  21.1  20.2    MM   MM   MM    MM
2023 10 02 16 48  50  2.6  6.2    MM    MM    MM  MM 1020.4  21.2  20.2    MM   MM   MM    MM
2023 10 02 16 42  30  4.6  6.2    MM    MM    MM  MM 1020.4  20.8  20.2    MM   MM   MM    MM
2023 10 02 16 36  30  4.6  6.7    MM    MM    MM  MM 1020.4  20.7  20.1    MM   MM   MM    MM
2023 10 02 16 30  30  5.1  6.7    MM    MM    MM  MM 1020.5  20.7  20.1    MM   MM   MM    MM
2023 10 02 16 24  50  3.6  7.2    MM    MM    MM  MM 1020.5  21.0  20.2    MM   MM   MM    MM
2023 10 02 16 18  40  3.6  5.7    MM    MM    MM  MM 1020.5  20.9  20.2    MM   MM   MM    MM
2023 10 02 16 12  50  3.6  6.2    MM    MM    MM  MM 1020.5  21.2  20.2    MM   MM   MM    MM
2023 10 02 16 06  80  2.6  4.6    MM    MM    MM  MM 1020.4  21.4  20.2    MM   MM   MM    MM
2023 10 02 16 00  70  2.1  4.6    MM    MM    MM  MM 1020.4  21.2  20.1    MM   MM +0.3    MM
2023 10 02 15 54  50  2.1  6.2    MM    MM    MM  MM 1020.3  21.2  20.1    MM   MM   MM    MM
2023 10 02 15 48  40  2.1  4.1    MM    MM    MM  MM 1020.3  21.2  20.1    MM   MM   MM    MM
2023 10 02 15 42  60  3.1  5.7    MM    MM    MM  MM 1020.3  21.4  20.1    MM   MM   MM    MM
2023 10 02 15 36  60  2.1  4.6    MM    MM    MM  MM 1020.3  21.5  20.1    MM   MM   MM    MM
2023 10 02 15 30  50  2.6  4.1    MM    MM    MM  MM 1020.2  21.4  20.1    MM   MM   MM    MM
2023 10 02 15 24  30  2.6  4.6    MM    MM    MM  MM 1020.1  21.1  20.1    MM   MM   MM    MM
2023 10 02 15 18  30  2.6  5.1    MM    MM    MM  MM 1020.1    MM  20.1    MM   MM   MM    MM
2023 10 02 15 12  30  2.6  4.1    MM    MM    MM  MM 1020.1    MM  20.0    MM   MM   MM    MM
2023 10 02 15 06  10  3.6  4.6    MM    MM    MM  MM 1020.1    MM  20.0    MM   MM   MM    MM
2023 10 02 15 00  10  4.6  5.1    MM    MM    MM  MM 1020.1  19.7  20.0    MM   MM +0.0    MM
2023 10 02 14 54  10  4.6  5.7    MM    MM    MM  MM 1020.2  19.7  20.0    MM   MM   MM    MM
2023 10 02 14 48  10  4.6  5.1    MM    MM    MM  MM 1020.2  19.7  20.0    MM   MM   MM    MM
2023 10 02 14 42 360  4.6  5.7    MM    MM    MM  MM 1020.2  19.7  20.0    MM   MM   MM    MM
2023 10 02 14 36  10  4.6  5.1    MM    MM    MM  MM 1020.2  19.8  20.0    MM   MM   MM    MM
2023 10 02 14 30  10  4.6  6.2    MM    MM    MM  MM 1020.3  19.8  20.0    MM   MM   MM    MM
2023 10 02 14 24  20  4.1  6.2    MM    MM    MM  MM 1020.4  20.0  20.0    MM   MM   MM    MM
2023 10 02 14 18  30  3.1  4.1    MM    MM    MM  MM 1020.4  20.2  20.0    MM   MM   MM    MM
2023 10 02 14 12  30  4.1  6.2    MM    MM    MM  MM 1020.4  20.1  20.0    MM   MM   MM    MM
2023 10 02 14 06  20  4.1  6.2    MM    MM    MM  MM 1020.5  20.2  20.0    MM   MM   MM    MM
2023 10 02 14 00  30  3.6  5.1    MM    MM    MM  MM 1020.4  20.2  20.0    MM   MM +0.9    MM
2023 10 02 13 54  30  3.6  5.7    MM    MM    MM  MM 1020.4  20.3  20.0    MM   MM   MM    MM
2023 10 02 13 48  30  5.1  6.7    MM    MM    MM  MM 1020.4  20.2  19.9    MM   MM   MM    MM
2023 10 02 13 42  20  3.6  6.2    MM    MM    MM  MM 1020.4  20.3  19.9    MM   MM   MM    MM
2023 10 02 13 36  30  3.6  5.1    MM    MM    MM  MM 1020.3  20.1  19.9    MM   MM   MM    MM
2023 10 02 13 30  20  3.6  5.7    MM    MM    MM  MM 1020.2  20.0  19.9    MM   MM   MM    MM
2023 10 02 13 24  30  4.1  6.2    MM    MM    MM  MM 1020.2  19.7  20.0    MM   MM   MM    MM
2023 10 02 13 18  10  3.6  5.1    MM    MM    MM  MM 1020.3  19.5  20.0    MM   MM   MM    MM
2023 10 02 13 12  10  4.1  5.1    MM    MM    MM  MM 1020.3  19.3  20.0    MM   MM   MM    MM
2023 10 02 13 06  10  4.1  5.1    MM    MM    MM  MM 1020.2  19.1  20.0    MM   MM   MM    MM
2023 10 02 13 00  10  3.6  4.6    MM    MM    MM  MM 1020.1  19.1  19.9    MM   MM +0.8    MM
2023 10 02 12 54  10  3.6  4.6    MM    MM    MM  MM 1020.1  18.9  19.9    MM   MM   MM    MM
2023 10 02 12 48  10  3.6  4.6    MM    MM    MM  MM 1020.1  18.8  19.9    MM   MM   MM    MM
2023 10 02 12 42  10  4.1  5.1    MM    MM    MM  MM 1020.1  18.8  19.9    MM   MM   MM    MM
2023 10 02 12 36  10  4.6  5.7    MM    MM    MM  MM 1020.1  18.6  19.9    MM   MM   MM    MM
2023 10 02 12 30  10  4.6  6.2    MM    MM    MM  MM 1020.1  18.6  19.9    MM   MM   MM    MM
2023 10 02 12 24  10  4.6  5.7    MM    MM    MM  MM 1020.1  18.6  19.9    MM   MM   MM    MM
2023 10 02 12 18  10  4.1  5.1    MM    MM    MM  MM 1020.0  18.6  19.8    MM   MM   MM    MM
2023 10 02 12 12  10  4.6  6.2    MM    MM    MM  MM 1020.0  18.6  19.8    MM   MM   MM    MM
2023 10 02 12 06  10  5.7  6.7    MM    MM    MM  MM 1019.9  18.5  19.7    MM   MM   MM    MM
2023 10 02 12 00  10  4.6  5.7    MM    MM    MM  MM 1019.9  18.6  19.7    MM   MM +0.9    MM
2023 10 02 11 54  10  4.6  6.2    MM    MM    MM  MM 1019.8  18.7  19.7    MM   MM   MM    MM
2023 10 02 11 48  10  5.1  6.2    MM    MM    MM  MM 1019.7  18.7  19.6    MM   MM   MM    MM
2023 10 02 11 42  10  4.6  5.7    MM    MM    MM  MM 1019.6  18.6  19.7    MM   MM   MM    MM
2023 10 02 11 36  10  4.6  5.7    MM    MM    MM  MM 1019.6  18.6  19.7    MM   MM   MM    MM
2023 10 02 11 30  10  4.1  5.1    MM    MM    MM  MM 1019.6  18.6  19.7    MM   MM   MM    MM
2023 10 02 11 24  10  4.1  5.1    MM    MM    MM  MM 1019.6  18.4  19.7    MM   MM   MM    MM
2023 10 02 11 18  10  3.1  4.1    MM    MM    MM  MM 1019.5  18.0  19.7    MM   MM   MM    MM
